"No.","Time","Source","Destination","Protocol","Length","Info"
"2762","35.724001","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=6313 Ack=6255 Win=2325 Len=0"
"2765","35.793871","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","164","Application Data"
"3849","49.695074","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=6403 Ack=6330 Win=2325 Len=0"
"3851","49.789866","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","1079","Application Data"
"4152","51.245342","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  49571 [ACK] Seq=7408 Ack=7722 Win=2336 Len=0"
"4153","51.245991","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=7408 Ack=9114 Win=2347 Len=0"
"4154","51.246806","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=7408 Ack=11845 Win=2368 Len=0"
"4165","51.399762","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","185","Application Data"
"4190","51.776797","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","169","[TCP ACKed unseen segment] , Application Data"
"4191","51.778272","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"4199","51.853795","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=7711 Ack=11938 Win=2368 Len=0"
"4200","51.859041","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=7711 Ack=12033 Win=2368 Len=0"
"4231","52.472267","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"4238","52.548312","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=7805 Ack=12126 Win=2368 Len=0"
"4404","54.854669","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","153","Application Data"
"4727","60.574073","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","154","Application Data"
"4977","64.819485","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","153","Application Data"
"5020","65.427892","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","151","Application Data"
"5087","66.468746","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","833","Application Data"
"5123","66.648317","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=8879 Ack=12217 Win=2368 Len=0"
"5126","66.669534","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=8879 Ack=12320 Win=2368 Len=0"
"5134","66.764277","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","164","Application Data"
"5395","69.918148","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=8969 Ack=12392 Win=2368 Len=0"
"5453","71.002749","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","154","Application Data"
"5601","73.529815","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","154","Application Data"
"5645","74.202117","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","154","Application Data"
"5751","76.009876","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP Keep-Alive ACK] 443  >  51994 [ACK] Seq=1206 Ack=4197 Win=73472 Len=0"
"5984","79.929969","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=9209 Ack=12464 Win=2368 Len=0"
"5985","79.977742","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=9209 Ack=12534 Win=2368 Len=0"
"6047","81.023121","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=9209 Ack=13265 Win=2379 Len=0"
"6059","81.172338","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","185","Application Data"
"6068","81.470136","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","169","Application Data"
"6070","81.487060","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"6072","81.547066","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=9512 Ack=13358 Win=2379 Len=0"
"6073","81.566312","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=9512 Ack=13453 Win=2379 Len=0"
"6076","81.933890","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","353","Application Data"
"6078","82.030092","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=9791 Ack=13525 Win=2379 Len=0"
"6167","83.149278","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"6178","83.224813","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=9885 Ack=13618 Win=2379 Len=0"
"6259","84.231750","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","154","Application Data"
"6575","88.332555","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","154","Application Data"
"6689","89.652595","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","843","Application Data"
"6697","89.778783","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=10814 Ack=13717 Win=2379 Len=0"
"6821","91.881996","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"6828","91.958083","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=10908 Ack=13809 Win=2379 Len=0"
"7064","95.889854","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","113","Application Data"
"7066","95.890562","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  51994 [FIN, ACK] Seq=1245 Ack=4197 Win=73472 Len=0"
"7069","95.902147","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","1466","443  >  49571 [ACK] Seq=10908 Ack=13809 Win=2379 Len=1392 [TCP segment of a reassembled PDU]"
"7070","95.902147","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","132","Application Data"
"7071","95.902147","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","1466","443  >  49571 [ACK] Seq=12358 Ack=13809 Win=2379 Len=1392 [TCP segment of a reassembled PDU]"
"7072","95.902147","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","195","Application Data"
"7074","95.905213","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","1466","443  >  49571 [ACK] Seq=13871 Ack=13809 Win=2379 Len=1392 [TCP segment of a reassembled PDU]"
"7075","95.905213","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","832","Application Data, Application Data"
"7079","95.971298","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  51994 [ACK] Seq=1246 Ack=4198 Win=73472 Len=0"
"7082","96.094504","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=16021 Ack=13900 Win=2379 Len=0"
"7083","96.116784","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=16021 Ack=14003 Win=2379 Len=0"
"7084","96.211265","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","164","Application Data"
"7270","98.366855","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","1466","443  >  49571 [ACK] Seq=16111 Ack=14003 Win=2379 Len=1392 [TCP segment of a reassembled PDU]"
"7271","98.366855","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","195","Application Data"
"7273","98.367621","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","1466","443  >  49571 [ACK] Seq=17624 Ack=14003 Win=2379 Len=1392 [TCP segment of a reassembled PDU]"
"7274","98.367621","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","1466","Application Data"
"7276","98.368429","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","852","Application Data"
"7289","98.535214","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21186 Ack=14094 Win=2379 Len=0"
"7291","98.562168","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21186 Ack=14197 Win=2379 Len=0"
"7298","98.656773","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","164","Application Data"
"7995","108.522471","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"8006","108.601010","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21370 Ack=14289 Win=2379 Len=0"
"8237","111.645006","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  49571 [ACK] Seq=21370 Ack=15681 Win=2390 Len=0"
"8238","111.646530","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21370 Ack=17073 Win=2401 Len=0"
"8239","111.647927","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21370 Ack=18465 Win=2411 Len=0"
"8240","111.647927","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21370 Ack=19804 Win=2422 Len=0"
"8249","111.800255","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","185","Application Data"
"8257","111.914887","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21481 Ack=22588 Win=2444 Len=0"
"8258","111.917268","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21481 Ack=25319 Win=2465 Len=0"
"8266","112.069636","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","185","Application Data"
"8269","112.092575","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","169","Application Data"
"8273","112.131145","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","[TCP ACKed unseen segment] , Application Data"
"8280","112.183287","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  49571 [ACK] Seq=21784 Ack=28103 Win=2487 Len=0"
"8281","112.183512","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21784 Ack=29495 Win=2498 Len=0"
"8282","112.190390","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=21784 Ack=30850 Win=2509 Len=0"
"8295","112.340477","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","185","Application Data"
"8299","112.374236","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","169","Application Data"
"8310","112.415028","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"8314","112.458108","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  49571 [ACK] Seq=22087 Ack=33634 Win=2531 Len=0"
"8315","112.459096","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=22087 Ack=36365 Win=2552 Len=0"
"8367","112.610527","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","185","[TCP ACKed unseen segment] , Application Data"
"8368","112.611054","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","169","Application Data"
"8377","112.725366","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  49571 [ACK] Seq=22293 Ack=39149 Win=2574 Len=0"
"8378","112.725792","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=22293 Ack=41896 Win=2595 Len=0"
"8387","112.873551","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","185","Application Data"
"8388","112.874220","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","195","Application Data"
"8390","112.874478","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","169","[TCP ACKed unseen segment] , Application Data"
"8391","112.885828","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","195","Application Data"
"8395","112.993334","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  49571 [ACK] Seq=22741 Ack=44680 Win=2617 Len=0"
"8396","112.994205","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=22741 Ack=47411 Win=2638 Len=0"
"8413","113.146743","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","185","[TCP ACKed unseen segment] , Application Data"
"8414","113.147235","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","169","Application Data"
"8415","113.147235","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"8417","113.151433","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"8423","113.164165","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"8424","113.170729","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=47504 Win=2638 Len=0"
"8425","113.170729","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=47599 Win=2638 Len=0"
"8426","113.170729","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=47692 Win=2638 Len=0"
"8427","113.170729","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=47880 Win=2649 Len=0"
"8428","113.170729","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=48163 Win=2660 Len=0"
"8434","113.235714","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=48256 Win=2660 Len=0"
"8435","113.235714","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=48351 Win=2660 Len=0"
