"No.","Time","Source","Destination","Protocol","Length","Info"
"48","1.426343","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a00:1450:4028:1::a","TCP","74","51049  >  443 [ACK] Seq=2408 Ack=3661 Win=16504 Len=0"
"49","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=3661 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"50","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=4881 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"51","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=6101 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"52","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=7321 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"53","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=8541 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"54","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=9761 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"55","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=10981 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"56","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=12201 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"57","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=13421 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"58","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=14641 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"59","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=15861 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"60","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1294","Application Data"
"61","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=18301 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"62","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=19521 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"63","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=20741 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"64","1.428769","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [PSH, ACK] Seq=21961 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"65","1.428840","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a00:1450:4028:1::a","TCP","74","51049  >  443 [ACK] Seq=2408 Ack=23181 Win=16504 Len=0"
"66","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=23181 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"67","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=24401 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"68","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=25621 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"69","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=26841 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"70","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=28061 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"71","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=29281 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"72","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=30501 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"73","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=31721 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"74","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1294","Application Data"
"75","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=34161 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"76","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=35381 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"77","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=36601 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"78","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=37821 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"79","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=39041 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"80","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=40261 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"81","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=41481 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"82","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=42701 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"83","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=43921 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"84","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [PSH, ACK] Seq=45141 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"85","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=46361 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"86","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=47581 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"87","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=48801 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"88","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1294","Application Data"
"89","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=51241 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"90","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=52461 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"91","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=53681 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"92","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=54901 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"93","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=56121 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"94","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=57341 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"95","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=58561 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"96","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=59781 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"97","1.433941","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=61001 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"98","1.434030","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a00:1450:4028:1::a","TCP","74","51049  >  443 [ACK] Seq=2408 Ack=62221 Win=16504 Len=0"
"99","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=62221 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"100","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=63441 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"101","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=64661 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"102","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1294","Application Data"
"103","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=67101 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"104","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [PSH, ACK] Seq=68321 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"105","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=69541 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"106","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=70761 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"107","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=71981 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"108","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=73201 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"109","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=74421 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"110","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=75641 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"111","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=76861 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"112","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=78081 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"113","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=79301 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"114","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=80521 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"115","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=81741 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"116","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1294","Application Data"
"117","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=84181 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"118","1.434072","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","904","Application Data, Application Data"
"119","1.434110","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a00:1450:4028:1::a","TCP","74","51049  >  443 [ACK] Seq=2408 Ack=86231 Win=16504 Len=0"
"120","1.435017","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=1 Ack=61 Win=5500 Len=0"
"121","1.440235","192.168.1.174","34.0.64.255","UDP","228","64156  >  50001 Len=186"
"122","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1294","Application Data, Application Data"
"123","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=87451 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"124","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=88671 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"125","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=89891 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"126","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=91111 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"127","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=92331 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"128","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=93551 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"129","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=94771 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"130","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=95991 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"131","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=97211 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"132","1.450979","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=98431 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"133","1.451063","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","2a00:1450:4028:1::a","TCP","74","51049  >  443 [ACK] Seq=2408 Ack=99651 Win=16504 Len=0"
"134","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=99651 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"135","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=100871 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"136","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1294","Application Data"
"137","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=103311 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"138","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=104531 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"139","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=105751 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"140","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=106971 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"141","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [PSH, ACK] Seq=108191 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"142","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=109411 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"143","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=110631 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"144","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=111851 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"145","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=113071 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"146","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=114291 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"147","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=115511 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"148","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=116731 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"149","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","1294","Application Data"
"150","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=119171 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
"151","1.457006","2a00:1450:4028:1::a","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1294","443  >  51049 [ACK] Seq=120391 Ack=2408 Win=541 Len=1220 [TCP segment of a reassembled PDU]"
