"No.","Time","Source","Destination","Protocol","Length","Info"
"4239","22.086830","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"4247","22.132897","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=1003 Ack=1114 Win=5500 Len=0"
"4249","22.144947","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=1003 Ack=1210 Win=5500 Len=0"
"6966","35.051781","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","151","Application Data"
"7020","35.685165","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=1080 Ack=5386 Win=5484 Len=0"
"7021","35.685502","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=1080 Ack=6229 Win=5500 Len=0"
"7034","35.874450","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","185","Application Data"
"7049","36.165368","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","169","Application Data"
"7052","36.182223","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"7055","36.202816","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","151","Application Data"
"7058","36.224182","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=1460 Ack=6322 Win=5500 Len=0"
"7060","36.242281","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=1460 Ack=6417 Win=5500 Len=0"
"7082","36.719479","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","350","Application Data"
"7091","36.822011","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=1736 Ack=6489 Win=5500 Len=0"
"8072","51.793702","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=1736 Ack=6489 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"8073","51.793702","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","563","Application Data"
"8074","51.793702","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=3249 Ack=6489 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"8075","51.793702","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=4273 Ack=6489 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"8076","51.793702","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","621","Application Data"
"8077","51.793702","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=5844 Ack=6489 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"8078","51.793702","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","535","Application Data"
"8150","52.057580","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7329 Ack=6580 Win=5500 Len=0"
"8151","52.057580","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7329 Ack=6683 Win=5500 Len=0"
"8158","52.148518","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"8359","52.814772","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"8368","52.882911","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7516 Ack=6779 Win=5500 Len=0"
"8601","55.120403","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7516 Ack=6851 Win=5500 Len=0"
"9005","60.959317","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","154","Application Data"
"9332","65.089075","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7596 Ack=6923 Win=5500 Len=0"
"9378","65.696553","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7596 Ack=6993 Win=5500 Len=0"
"9476","66.651513","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7596 Ack=7724 Win=5500 Len=0"
"9494","66.943365","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","185","Application Data"
"9501","67.013211","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","185","[TCP Spurious Retransmission] 443  >  51017 [PSH, ACK] Seq=7596 Ack=7724 Win=5500 Len=111"
"9510","67.148119","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","169","Application Data"
"9513","67.152199","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"9519","67.207273","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7899 Ack=7817 Win=5500 Len=0"
"9520","67.213377","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=7899 Ack=7912 Win=5500 Len=0"
"9719","70.395430","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","153","Application Data"
"9789","71.389401","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","154","Application Data"
"9968","73.914778","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","154","Application Data"
"10014","74.588112","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","154","Application Data"
"10415","80.412288","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","153","Application Data"
"10420","80.450549","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","151","Application Data"
"10510","81.561036","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","839","Application Data"
"10568","81.738311","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=9139 Ack=8003 Win=5500 Len=0"
"10577","81.755102","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=9139 Ack=8106 Win=5500 Len=0"
"10590","81.857309","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"10754","83.504770","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"10763","83.563431","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=9326 Ack=8202 Win=5500 Len=0"
"10838","84.617036","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","154","Application Data"
"11140","88.717622","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","154","Application Data"
"11264","90.035890","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","842","Application Data"
"11274","90.154016","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10254 Ack=8301 Win=5500 Len=0"
"11760","96.078108","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10254 Ack=11085 Win=5492 Len=0"
"11761","96.078108","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10254 Ack=12477 Win=5500 Len=0"
"11762","96.078108","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10254 Ack=13320 Win=5500 Len=0"
"11775","96.270504","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","185","Application Data"
"11795","96.575084","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","169","Application Data"
"11798","96.598309","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"11803","96.633658","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10557 Ack=13413 Win=5500 Len=0"
"11806","96.658351","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10557 Ack=13508 Win=5500 Len=0"
"11996","98.582672","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10557 Ack=16292 Win=5492 Len=0"
"11997","98.582777","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10557 Ack=18511 Win=5492 Len=0"
"12017","98.734819","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","185","Application Data"
"12036","99.016689","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","169","Application Data"
"12041","99.043923","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"12044","99.074405","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10860 Ack=18604 Win=5500 Len=0"
"12047","99.103622","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10860 Ack=18699 Win=5500 Len=0"
"12481","103.235564","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","162","Application Data"
"12486","103.295033","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=10948 Ack=18771 Win=5500 Len=0"
"12510","103.562103","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","162","Application Data"
"12515","103.621563","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=11036 Ack=18843 Win=5500 Len=0"
"13264","112.187679","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=11036 Ack=18843 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13265","112.187679","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","500","Application Data"
"13266","112.187679","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=12486 Ack=18843 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13268","112.188444","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","563","Application Data"
"13269","112.188444","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=13999 Ack=18843 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13271","112.189614","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=15023 Ack=18843 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13272","112.189614","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","678","Application Data, Application Data"
"13287","112.359769","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=16651 Ack=18934 Win=5500 Len=0"
"13291","112.397808","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=16651 Ack=19037 Win=5500 Len=0"
"13333","112.455655","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=16651 Ack=19037 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13334","112.455720","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","563","Application Data"
"13336","112.456848","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=18164 Ack=19037 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13337","112.456848","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=19188 Ack=19037 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13338","112.456848","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","621","Application Data"
"13340","112.458140","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=20759 Ack=19037 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13341","112.458140","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","535","Application Data"
"13349","112.499777","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"13372","112.683081","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=22334 Ack=19231 Win=5500 Len=0"
"13376","112.727591","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=22334 Ack=19231 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13377","112.727591","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","563","Application Data"
"13379","112.727887","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=23847 Ack=19231 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13380","112.727887","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=24871 Ack=19231 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13381","112.727887","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","621","Application Data"
"13383","112.729209","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=26442 Ack=19231 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13384","112.729209","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","551","Application Data"
"13390","112.783983","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"13401","112.923487","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=28033 Ack=19322 Win=5500 Len=0"
"13408","112.998345","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=28033 Ack=19322 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13409","112.998345","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","563","Application Data"
"13411","113.000503","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=29546 Ack=19322 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13412","113.000503","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=30570 Ack=19322 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13413","113.000503","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","621","Application Data"
"13414","113.000503","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=32141 Ack=19322 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13415","113.000503","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","535","Application Data"
"13431","113.135673","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=33626 Ack=19449 Win=5500 Len=0"
"13433","113.141910","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=33626 Ack=19540 Win=5500 Len=0"
"13435","113.153340","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=33626 Ack=19667 Win=5500 Len=0"
"13439","113.237341","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"13441","113.255051","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"13443","113.261101","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=33806 Ack=19667 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13444","113.261101","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","563","Application Data"
"13445","113.261101","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=35319 Ack=19667 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13447","113.262243","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=36343 Ack=19667 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13448","113.262243","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","621","Application Data"
"13449","113.262243","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=37914 Ack=19667 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13450","113.262243","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","551","Application Data"
"13455","113.384378","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=39415 Ack=19758 Win=5500 Len=0"
"13456","113.399490","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=39415 Ack=19861 Win=5500 Len=0"
"13463","113.472135","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"13468","113.501393","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","164","Application Data"
"13469","113.504756","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","171","Application Data"
"13475","113.530213","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","74","443  >  51017 [ACK] Seq=39699 Ack=19957 Win=5500 Len=0"
"13476","113.534756","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=39699 Ack=19957 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13477","113.534756","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","500","Application Data"
"13478","113.534756","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TCP","1098","443  >  51017 [ACK] Seq=41149 Ack=19957 Win=5500 Len=1024 [TCP segment of a reassembled PDU]"
"13480","113.536621","2a03:2880:f276:cd:face:b00c:0:167","2a0d:6fc2:5560:c200:15f4:c1ab:865a:2377","TLSv1.2","563","Application Data"
